,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,21,90,cool,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,13.647058823529411,2.9743589743589745,32,-4,22,4,46.0,1.7615658362989324,0.44236111111111104,0.37678643206354473
1,1,19,70,cool,52,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,13.647058823529411,2.9743589743589745,32,-4,22,4,29.0,1.6110659072416598,0.09046717171717172,0.31314731070002444
2,2,19,70,cold,18,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,13.647058823529411,2.9743589743589745,32,-4,22,4,34.0,1.7232375979112273,0.19646464646464648,0.35564322519743247
3,3,24,98,warm,60,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,13.647058823529411,2.9743589743589745,32,-4,22,4,12.0,1.1320754716981136,0.0,0.15601481046867918
4,4,21,80,cold,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,13.647058823529411,2.9743589743589745,32,-4,22,4,9.0,1.0107197549770293,0.000946969696969697,0.05526562391810334
5,5,21,80,cold,25,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,13.647058823529411,2.9743589743589745,32,-4,22,4,14.0,1.0185185185185188,0.002840909090909091,0.0808138221265777
6,6,22,99,hot,43,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,13.647058823529411,2.9743589743589745,32,-4,22,4,16.0,1.3121272365805172,0.14015151515151517,0.10725968306100332
7,7,19,97,cool,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,13.647058823529411,2.9743589743589745,32,-4,22,4,13.0,1.3664596273291927,0.0,0.2009058663249076
8,8,25,98,warm,22,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,13.647058823529411,2.9743589743589745,32,-4,22,4,16.0,1.7010309278350517,0.17556818181818185,0.25149324886167745
9,9,25,98,warm,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,13.647058823529411,2.9743589743589745,32,-4,22,4,5.0,1.2154696132596685,0.0,0.08782925624650875
10,10,21,95,neutral,58,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,13.647058823529411,2.9743589743589745,32,-4,22,4,11.0,1.1863391252246853,0.000946969696969697,0.08171148485252896
11,11,19,85,cool,50,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,13.647058823529411,2.9743589743589745,32,-4,22,4,1.0,0.650459921156373,0.0,0.01838434995841066
12,12,19,80,cool,53,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,13.647058823529411,2.9743589743589745,32,-4,22,4,6.0,1.246066708621775,0.0,0.08876208820062276
13,13,26,100,hot,64,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,13.647058823529411,2.9743589743589745,32,-4,22,4,13.0,1.484257871064468,0.021212121212121213,0.21387617631375566
14,14,21,95,neutral,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,13.647058823529411,2.9743589743589745,32,-4,22,4,5.0,1.0091743119266057,0.0,0.062338288546104216
15,15,22,90,hot,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,13.647058823529411,2.9743589743589745,32,-4,22,4,7.0,1.2500000000000004,0.0,0.10661267303746935
16,16,25,99,warm,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,13.647058823529411,2.9743589743589745,32,-4,22,4,8.0,1.0107197549770293,0.0,0.036706061004465634
17,17,20,95,neutral,26,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,13.647058823529411,2.9743589743589745,32,-4,22,4,6.0,1.3129973474801067,0.0,0.1072010028763224
18,18,24,95,neutral,38,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,13.647058823529411,2.9743589743589745,32,-4,22,4,6.0,1.230577998756992,0.0,0.09563263602616567
19,19,21,95,neutral,23,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,13.647058823529411,2.9743589743589745,32,-4,22,4,10.0,1.484257871064468,0.021212121212121213,0.171558274257456
20,20,19,85,cool,26,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,13.647058823529411,2.9743589743589745,32,-4,22,4,6.0,1.230577998756992,0.0,0.09563263602616567
