,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,18,85,cool,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,14.235294117647058,3.1025641025641026,33,-5,21,5,49.0,1.9020172910662823,0.4439709595959596,0.38185773497999076
1,1,19,60,cool,52,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,14.235294117647058,3.1025641025641026,33,-5,21,5,34.0,1.775784753363228,0.10179924242424243,0.3526589344645585
2,2,19,75,cold,18,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,14.235294117647058,3.1025641025641026,33,-5,21,5,36.0,1.8418604651162793,0.16777146464646467,0.3603622562960995
3,3,25,100,warm,60,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,14.235294117647058,3.1025641025641026,33,-5,21,5,13.0,1.2124923453766079,0.0,0.16745544881983954
4,4,20,70,cold,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,14.235294117647058,3.1025641025641026,33,-5,21,5,8.0,1.0526315789473686,0.00110479797979798,0.04110386601694533
5,5,18,80,cold,25,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,14.235294117647058,3.1025641025641026,33,-5,21,5,10.0,0.9797130133597228,0.0015782828282828285,0.041898035177962305
6,6,23,98,hot,43,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,14.235294117647058,3.1025641025641026,33,-5,21,5,14.0,1.2603437301082114,0.08617424242424243,0.06760147922435933
7,7,21,95,cool,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,14.235294117647058,3.1025641025641026,33,-5,21,5,13.0,1.4601769911504423,0.0,0.195218094803006
8,8,23,98,warm,22,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,14.235294117647058,3.1025641025641026,33,-5,21,5,16.0,1.7710196779964218,0.13636363636363635,0.22699824551954323
9,9,22,98,warm,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,14.235294117647058,3.1025641025641026,33,-5,21,5,5.0,1.2733118971061095,0.0,0.08086087097299013
