,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,18,90,cool,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,15.529411764705882,3.3846153846153846,41,5,21,14,61.0,2.1336206896551726,0.5144886363636363,0.45560528238812115
1,1,18,80,cool,52,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,15.529411764705882,3.3846153846153846,41,5,21,14,35.0,1.8282548476454297,0.06808712121212122,0.349783368918594
2,2,22,80,cold,18,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,15.529411764705882,3.3846153846153846,41,5,21,14,35.0,1.8556701030927838,0.09779040404040404,0.338538781535187
3,3,24,98,warm,60,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,15.529411764705882,3.3846153846153846,41,5,21,14,20.0,1.6431535269709547,0.0017992424242424241,0.2772918852351091
4,4,19,75,cold,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,15.529411764705882,3.3846153846153846,41,5,21,14,11.0,1.4909638554216873,0.05587121212121212,0.09963828284208973
5,5,21,80,cold,25,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,15.529411764705882,3.3846153846153846,41,5,21,14,10.0,1.123085649461146,0.002840909090909091,0.04470799817939108
6,6,26,95,hot,43,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,15.529411764705882,3.3846153846153846,41,5,21,14,13.0,1.1327231121281467,0.05776515151515152,0.0632353654769444
7,7,19,95,cool,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,15.529411764705882,3.3846153846153846,41,5,21,14,14.0,1.4634146341463417,0.0,0.2108945332533218
8,8,22,95,warm,22,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,15.529411764705882,3.3846153846153846,41,5,21,14,15.0,1.8965517241379308,0.0899621212121212,0.20077155300149463
9,9,23,95,warm,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,15.529411764705882,3.3846153846153846,41,5,21,14,7.0,1.5057034220532326,0.0,0.09285736963249246
10,10,21,99,neutral,58,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,15.529411764705882,3.3846153846153846,41,5,21,14,11.0,1.474311243484736,0.05587121212121212,0.09686737325670312
11,11,19,80,cool,50,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,15.529411764705882,3.3846153846153846,41,5,21,14,5.0,1.5091463414634152,0.0,0.09593496960334287
12,12,19,85,cool,53,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,15.529411764705882,3.3846153846153846,41,5,21,14,6.0,1.5091463414634152,0.0,0.10761261335107697
13,13,23,100,hot,64,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,15.529411764705882,3.3846153846153846,41,5,21,14,17.0,1.9298245614035086,0.12215909090909088,0.25214813596360797
