,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,19,95,cool,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,14.647058823529411,3.1923076923076925,34,4,21,10,52.0,1.9148936170212765,0.4488636363636363,0.3940119018586733
1,1,18,85,cool,52,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,14.647058823529411,3.1923076923076925,34,4,21,10,33.0,1.6981132075471699,0.07323232323232323,0.3381948769578266
2,2,21,85,cold,18,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,14.647058823529411,3.1923076923076925,34,4,21,10,37.0,1.8181818181818183,0.17140151515151517,0.3666323317559813
3,3,23,95,warm,60,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,14.647058823529411,3.1923076923076925,34,4,21,10,20.0,1.5242494226327947,0.0101010101010101,0.26504552778230345
4,4,19,70,cold,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,14.647058823529411,3.1923076923076925,34,4,21,10,11.0,1.3904494382022474,0.05587121212121212,0.0905706049495436
5,5,19,85,cold,25,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,14.647058823529411,3.1923076923076925,34,4,21,10,11.0,0.9929789368104313,0.002840909090909091,0.04105050663128538
6,6,21,85,hot,43,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,14.647058823529411,3.1923076923076925,34,4,21,10,14.0,1.0737527114967464,0.058712121212121215,0.06015514831644357
7,7,19,93,cool,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,14.647058823529411,3.1923076923076925,34,4,21,10,12.0,1.2382739212007507,0.0,0.17298420751572557
8,8,19,98,warm,22,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,14.647058823529411,3.1923076923076925,34,4,21,10,16.0,1.7853922452660054,0.08506944444444445,0.22308922347821714
9,9,25,100,warm,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,14.647058823529411,3.1923076923076925,34,4,21,10,7.0,1.4732142857142858,0.0,0.10846662848356516
10,10,24,95,neutral,58,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,14.647058823529411,3.1923076923076925,34,4,21,10,10.0,1.3711911357340723,0.054924242424242424,0.08603651374887225
11,11,21,80,cool,50,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,14.647058823529411,3.1923076923076925,34,4,21,10,2.0,0.9929789368104315,0.0,0.034399783226874536
12,12,19,85,cool,53,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,14.647058823529411,3.1923076923076925,34,4,21,10,6.0,1.3963328631875886,0.0,0.09756952813034955
13,13,23,100,hot,64,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,14.647058823529411,3.1923076923076925,34,4,21,10,18.0,1.8065693430656933,0.10448232323232326,0.2742754422619829
14,14,22,95,neutral,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,14.647058823529411,3.1923076923076925,34,4,21,10,7.0,1.316489361702128,0.0,0.08614812073205415
15,15,25,95,hot,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,14.647058823529411,3.1923076923076925,34,4,21,10,7.0,1.316489361702128,0.0,0.08614812073205415
16,16,24,98,warm,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,14.647058823529411,3.1923076923076925,34,4,21,10,7.0,0.859375,0.0,0.015879706577105288
17,17,19,95,neutral,26,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,14.647058823529411,3.1923076923076925,34,4,21,10,6.0,1.3077939233817701,0.0,0.09832617709871479
18,18,22,90,neutral,38,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,14.647058823529411,3.1923076923076925,34,4,21,10,6.0,1.2975098296199217,0.0,0.07718659503258382
19,19,21,95,neutral,23,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,14.647058823529411,3.1923076923076925,34,4,21,10,11.0,1.6981132075471694,0.019412878787878788,0.1699164397638864
20,20,20,85,cool,26,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,14.647058823529411,3.1923076923076925,34,4,21,10,7.0,1.316489361702128,0.0,0.08614812073205415
21,21,26,95,hot,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,14.647058823529411,3.1923076923076925,34,4,21,10,6.0,1.2177121771217714,0.0,0.09588959080776037
22,22,23,95,warm,29,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.026086956521739132,0.3034300791556728,0.017391304347826087,0.09493202030636819,14.647058823529411,3.1923076923076925,34,4,21,10,6.0,1.2975098296199217,0.0,0.07718659503258382
23,23,21,98,neutral,20,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.3194444444444444,0.06323417238749046,0.1497528970981626,14.647058823529411,3.1923076923076925,34,4,21,10,13.0,1.2716763005780352,0.01231060606060606,0.09631005442094279
24,24,22,95,hot,21,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.3050397877984085,0.03740147470124587,0.056184486838298416,14.647058823529411,3.1923076923076925,34,4,21,10,8.0,1.0766721044045675,0.004419191919191919,0.028562816773889547
25,25,18,90,cool,24,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.30183727034120733,0.021605220781422147,0.05624287337184293,14.647058823529411,3.1923076923076925,34,4,21,10,8.0,0.9720176730486008,0.000946969696969697,0.024975046691190952
26,26,23,95,warm,23,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.2987012987012987,0.03447749809305874,0.06983832277535644,14.647058823529411,3.1923076923076925,34,4,21,10,6.0,1.1792733770101251,0.0,0.058602819459446016
27,27,21,95,neutral,43,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.3582554517133956,0.08741612485319583,0.13903505051258258,14.647058823529411,3.1923076923076925,34,4,21,10,14.0,1.5541601255886972,0.07196969696969698,0.12783573541407536
28,28,19,80,cool,31,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3495440729483283,0.01968835131306527,0.12155017935317404,14.647058823529411,3.1923076923076925,34,4,21,10,9.0,1.5184049079754602,0.000946969696969697,0.11701712070471419
29,29,22,98,warm,54,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.3125,0.037199520540481645,0.12915677508393675,14.647058823529411,3.1923076923076925,34,4,21,10,12.0,1.3973182780522235,0.0,0.10808589683531462
30,30,20,85,cold,28,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.35714285714285715,0.06521593839671648,0.16980563089625564,14.647058823529411,3.1923076923076925,34,4,21,10,12.0,1.5045592705167175,0.0015782828282828283,0.14986269234155727
31,31,26,98,hot,53,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.08695652173913043,0.3993055555555556,0.17050645938517772,0.19361912083919708,14.647058823529411,3.1923076923076925,34,4,21,10,13.0,1.3208805870580391,0.04008838383838383,0.09793559824125231
32,32,19,90,cool,20,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.1391304347826087,0.3924914675767918,0.19341929703485763,0.3201580004894889,14.647058823529411,3.1923076923076925,34,4,21,10,30.0,1.5265998457979952,0.018623737373737376,0.20528555898082737
