,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,19,95,cool,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,15.235294117647058,3.3205128205128207,41,6,22,13,61.0,2.108626198083067,0.5113320707070707,0.45916898334383693
1,1,21,85,cool,52,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,15.235294117647058,3.3205128205128207,41,6,22,13,36.0,1.8148487626031167,0.06524621212121212,0.36262783485242456
2,2,21,80,cold,18,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,15.235294117647058,3.3205128205128207,41,6,22,13,35.0,1.8333333333333333,0.09147727272727273,0.3381067440107227
3,3,22,98,warm,60,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,15.235294117647058,3.3205128205128207,41,6,22,13,21.0,1.6323165704863976,0.0017992424242424241,0.2897054972976518
4,4,19,70,cold,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,15.235294117647058,3.3205128205128207,41,6,22,13,10.0,1.467753891771683,0.054924242424242424,0.09479005544178405
5,5,21,80,cold,25,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,15.235294117647058,3.3205128205128207,41,6,22,13,10.0,1.1161217587373171,0.003787878787878788,0.04349386363466284
6,6,24,95,hot,43,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,15.235294117647058,3.3205128205128207,41,6,22,13,13.0,1.1256395679363278,0.058712121212121215,0.0620063016311312
7,7,19,93,cool,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,15.235294117647058,3.3205128205128207,41,6,22,13,14.0,1.4516129032258067,0.0,0.21402734530727408
8,8,24,95,warm,22,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,15.235294117647058,3.3205128205128207,41,6,22,13,14.0,1.8732261116367077,0.10006313131313131,0.19056138202228703
9,9,24,95,warm,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,15.235294117647058,3.3205128205128207,41,6,22,13,7.0,1.5000000000000002,0.0,0.09058954243716592
10,10,23,98,neutral,58,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,15.235294117647058,3.3205128205128207,41,6,22,13,10.0,1.451612903225807,0.054924242424242424,0.09193459859275228
11,11,20,85,cool,50,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,15.235294117647058,3.3205128205128207,41,6,22,13,5.0,1.4965986394557826,0.0,0.09592980618794361
12,12,21,85,cool,53,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,15.235294117647058,3.3205128205128207,41,6,22,13,5.0,1.3953488372093024,0.0,0.08884889306802732
13,13,22,100,hot,64,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,15.235294117647058,3.3205128205128207,41,6,22,13,18.0,1.9148936170212765,0.13352272727272724,0.263511593598796
14,14,21,98,neutral,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,15.235294117647058,3.3205128205128207,41,6,22,13,4.0,1.014344262295082,0.0,0.03506399391985094
15,15,25,95,hot,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,15.235294117647058,3.3205128205128207,41,6,22,13,6.0,1.3315400134498991,0.0,0.057783652566477973
16,16,25,98,warm,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,15.235294117647058,3.3205128205128207,41,6,22,13,6.0,0.8882907133243606,0.0,0.013998127123223169
17,17,20,95,neutral,26,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,15.235294117647058,3.3205128205128207,41,6,22,13,6.0,1.3953488372093024,0.0,0.10704798527666332
18,18,21,85,neutral,38,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,15.235294117647058,3.3205128205128207,41,6,22,13,8.0,1.345108695652174,0.0,0.07012798783970188
19,19,21,95,neutral,23,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,15.235294117647058,3.3205128205128207,41,6,22,13,11.0,1.7615658362989326,0.0,0.17143161357291226
20,20,21,85,cool,26,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,15.235294117647058,3.3205128205128207,41,6,22,13,7.0,1.3405551794177388,0.0,0.06395582020308994
21,21,23,98,hot,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,15.235294117647058,3.3205128205128207,41,6,22,13,8.0,1.4389534883720931,0.0,0.13735212560297172
