,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,19,95,cool,36,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,14.352941176470589,3.128205128205128,29,1,22,0,43.0,1.7886178861788615,0.42013888888888884,0.3031640255749419
1,1,20,95,cool,52,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,14.352941176470589,3.128205128205128,29,1,22,0,30.0,1.5916398713826363,0.043560606060606064,0.2810895157178319
2,2,21,100,cold,18,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,14.352941176470589,3.128205128205128,29,1,22,0,37.0,1.801637852593267,0.24573863636363638,0.35129189041121117
3,3,21,95,warm,60,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,14.352941176470589,3.128205128205128,29,1,22,0,18.0,1.327967806841046,0.06060606060606061,0.17990519316233924
4,4,21,80,cold,41,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,14.352941176470589,3.128205128205128,29,1,22,0,6.0,0.9964771011575241,0.0,0.034988575505453534
5,5,19,80,cold,25,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,14.352941176470589,3.128205128205128,29,1,22,0,15.0,1.3226452905811625,0.11363636363636365,0.07237414827580302
6,6,24,95,hot,43,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,14.352941176470589,3.128205128205128,29,1,22,0,12.0,1.0275038920601973,0.002525252525252525,0.04624728494986304
7,7,21,95,cool,40,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,14.352941176470589,3.128205128205128,29,1,22,0,13.0,1.3121272365805174,0.0,0.16384083350978115
8,8,21,100,warm,22,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,14.352941176470589,3.128205128205128,29,1,22,0,17.0,1.64179104477612,0.045454545454545456,0.2371802289128461
9,9,23,95,warm,35,Easygoing,Self-controlled,Assertive,Emotional,Selfless,Cooperative,Cautious,Environmentalist,Frugal,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,14.352941176470589,3.128205128205128,29,1,22,0,5.0,1.2539582013932875,0.0,0.0792339367374852
