,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,18,80,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,10.058823529411764,2.1923076923076925,20,3,22,9,31.0,1.12372304199773,0.3777462121212121,0.3044104414374533
1,1,17,85,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,10.058823529411764,2.1923076923076925,20,3,22,9,25.0,1.1464968152866242,0.18740530303030303,0.34935250676580193
2,2,19,70,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,10.058823529411764,2.1923076923076925,20,3,22,9,23.0,1.1820895522388062,0.25233585858585855,0.35360471008199096
3,3,25,85,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,10.058823529411764,2.1923076923076925,20,3,22,9,9.0,0.6122448979591837,0.002840909090909091,0.09914771448331801
4,4,19,85,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,10.058823529411764,2.1923076923076925,20,3,22,9,8.0,0.7804493496255419,0.11363636363636365,0.05295489205164927
5,5,19,85,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,10.058823529411764,2.1923076923076925,20,3,22,9,5.0,0.5710989327949235,0.0,0.02533636329682461
6,6,25,85,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,10.058823529411764,2.1923076923076925,20,3,22,9,9.0,0.639328382305457,0.06060606060606061,0.033056662667359904
7,7,19,98,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,10.058823529411764,2.1923076923076925,20,3,22,9,7.0,0.6066176470588236,0.0,0.08692566445003043
8,8,25,98,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,10.058823529411764,2.1923076923076925,20,3,22,9,14.0,1.1927710843373494,0.11038510101010099,0.2877346793042756
9,9,23,95,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,10.058823529411764,2.1923076923076925,20,3,22,9,8.0,1.1619718309859155,0.1047032828282828,0.18799269124622942
10,10,23,80,neutral,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,10.058823529411764,2.1923076923076925,20,3,22,9,6.0,0.7698289269051322,0.0,0.049099615316734006
11,11,19,85,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,10.058823529411764,2.1923076923076925,20,3,22,9,4.0,0.8831400535236396,0.0,0.07538980290061714
12,12,19,75,cool,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,10.058823529411764,2.1923076923076925,20,3,22,9,4.0,0.8329827513672696,0.0,0.062681042874812
13,13,25,100,hot,64,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,10.058823529411764,2.1923076923076925,20,3,22,9,9.0,1.0404624277456649,0.007007575757575756,0.18360932153569784
14,14,22,95,neutral,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,10.058823529411764,2.1923076923076925,20,3,22,9,5.0,0.7882165605095541,0.0,0.09056375384879181
15,15,25,85,hot,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,10.058823529411764,2.1923076923076925,20,3,22,9,4.0,0.8680403331871988,0.0,0.09167908062196962
16,16,26,98,warm,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,10.058823529411764,2.1923076923076925,20,3,22,9,6.0,0.5582182125740062,0.003787878787878788,0.011324115869983106
17,17,19,95,neutral,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,10.058823529411764,2.1923076923076925,20,3,22,9,8.0,0.966796875,0.0,0.16469263759102207
18,18,22,95,neutral,38,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,10.058823529411764,2.1923076923076925,20,3,22,9,8.0,0.9344030202925909,0.030303030303030304,0.15713805550357177
19,19,24,75,neutral,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,10.058823529411764,2.1923076923076925,20,3,22,9,4.0,0.8078335373317013,0.0,0.09068706574264551
20,20,19,87,cool,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,10.058823529411764,2.1923076923076925,20,3,22,9,7.0,0.8726311150286469,0.0,0.13203327653638205
21,21,26,95,hot,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,10.058823529411764,2.1923076923076925,20,3,22,9,2.0,0.5637813211845103,0.0,0.040477507808266124
22,22,20,95,warm,29,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.3034300791556728,0.017391304347826087,0.09493202030636819,10.058823529411764,2.1923076923076925,20,3,22,9,5.0,0.9335219236209334,0.0,0.11678385958915932
23,23,21,95,neutral,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.3194444444444444,0.06323417238749046,0.1497528970981626,10.058823529411764,2.1923076923076925,20,3,22,9,11.0,0.9768130241736557,0.1388888888888889,0.14828330599228362
24,24,27,80,hot,21,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.3050397877984085,0.03740147470124587,0.056184486838298416,10.058823529411764,2.1923076923076925,20,3,22,9,4.0,0.588235294117647,0.002840909090909091,0.015535015328724904
25,25,19,80,cool,24,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.30183727034120733,0.021605220781422147,0.05624287337184293,10.058823529411764,2.1923076923076925,20,3,22,9,3.0,0.523532522474881,0.0,0.014477848156943399
26,26,23,98,warm,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2987012987012987,0.03447749809305874,0.06983832277535644,10.058823529411764,2.1923076923076925,20,3,22,9,4.0,0.653249752556912,0.0,0.04419322872389319
