,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,19,80,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,9.529411764705882,2.076923076923077,15,-4,22,4,27.0,1.1250000000000002,0.3831123737373737,0.2576962912864116
1,1,15,85,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,9.529411764705882,2.076923076923077,15,-4,22,4,23.0,1.1785714285714288,0.16237373737373742,0.330113809870041
2,2,21,70,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,9.529411764705882,2.076923076923077,15,-4,22,4,25.0,1.2298136645962734,0.3086174242424242,0.3728710714375233
3,3,26,89,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,9.529411764705882,2.076923076923077,15,-4,22,4,9.0,0.7333333333333333,0.001893939393939394,0.11546699946625869
4,4,19,80,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,9.529411764705882,2.076923076923077,15,-4,22,4,5.0,0.6325878594249202,0.000946969696969697,0.025224702805383272
5,5,19,85,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,9.529411764705882,2.076923076923077,15,-4,22,4,7.0,0.5875370919881304,0.05965909090909091,0.024022120907116692
6,6,26,95,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,9.529411764705882,2.076923076923077,15,-4,22,4,5.0,0.5755813953488371,0.0,0.020297005352530966
7,7,20,98,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,9.529411764705882,2.076923076923077,15,-4,22,4,10.0,0.88,0.05391414141414141,0.1506071984116939
8,8,25,98,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,9.529411764705882,2.076923076923077,15,-4,22,4,13.0,1.1211778029445074,0.05609217171717173,0.28110658476643907
9,9,24,80,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,9.529411764705882,2.076923076923077,15,-4,22,4,6.0,1.0200927357032457,0.0,0.15309953043413915
