,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,19,85,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,9.529411764705882,2.076923076923077,18,6,22,13,27.0,1.058823529411765,0.37026515151515155,0.258137153776049
1,1,17,80,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,9.529411764705882,2.076923076923077,18,6,22,13,25.0,1.0861217772901812,0.19223484848484848,0.3130370062740336
2,2,18,75,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,9.529411764705882,2.076923076923077,18,6,22,13,23.0,1.1599297012302285,0.41571969696969696,0.3196355969761059
3,3,12,93,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,9.529411764705882,2.076923076923077,18,6,22,13,7.0,0.6051344743276283,0.000946969696969697,0.07901768943883886
4,4,19,80,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,9.529411764705882,2.076923076923077,18,6,22,13,4.0,0.5593220338983049,0.0,0.02284546408245435
5,5,21,85,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,9.529411764705882,2.076923076923077,18,6,22,13,9.0,0.6513157894736842,0.058712121212121215,0.03245118185032853
6,6,25,84,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,9.529411764705882,2.076923076923077,18,6,22,13,8.0,0.5714285714285713,0.003787878787878788,0.025663390538016743
7,7,21,95,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,9.529411764705882,2.076923076923077,18,6,22,13,5.0,0.5969249321676213,0.0,0.06792088729702839
8,8,25,100,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,9.529411764705882,2.076923076923077,18,6,22,13,9.0,0.9230769230769232,0.0,0.1684666706832579
9,9,22,95,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,9.529411764705882,2.076923076923077,18,6,22,13,8.0,1.1438474870017332,0.3137626262626263,0.20832861627574611
