,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,18,80,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,9.588235294117647,2.08974358974359,14,-3,22,6,31.0,1.0933186085035893,0.41224747474747475,0.36709723919773146
1,1,18,85,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,9.588235294117647,2.08974358974359,14,-3,22,6,23.0,1.0885101704233096,0.12279040404040403,0.37330966119694164
2,2,19,60,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,9.588235294117647,2.08974358974359,14,-3,22,6,24.0,1.1633372502937722,0.35164141414141414,0.399044304205633
3,3,25,89,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,9.588235294117647,2.08974358974359,14,-3,22,6,8.0,0.6608811748998664,0.001893939393939394,0.12190509760446949
4,4,18,88,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,9.588235294117647,2.08974358974359,14,-3,22,6,8.0,0.7641837128521807,0.029356060606060608,0.07725364331293239
5,5,18,80,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,9.588235294117647,2.08974358974359,14,-3,22,6,6.0,0.6214689265536723,0.05681818181818182,0.0399232665866568
6,6,24,95,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,9.588235294117647,2.08974358974359,14,-3,22,6,6.0,0.5696202531645569,0.001893939393939394,0.03760372817891261
7,7,20,95,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,9.588235294117647,2.08974358974359,14,-3,22,6,9.0,0.8246563931695126,0.05681818181818182,0.17099624618988282
8,8,25,98,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,9.588235294117647,2.08974358974359,14,-3,22,6,13.0,1.1531741409435063,0.27020202020202017,0.2728108412539046
9,9,23,88,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,9.588235294117647,2.08974358974359,14,-3,22,6,7.0,1.0790190735694822,0.0,0.172103643912125
10,10,22,85,neutral,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,9.588235294117647,2.08974358974359,14,-3,22,6,9.0,0.8604954367666232,0.11174242424242424,0.09635038453267689
11,11,19,85,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,9.588235294117647,2.08974358974359,14,-3,22,6,3.0,0.8078335373317015,0.0,0.07120745410569866
12,12,21,70,cool,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,9.588235294117647,2.08974358974359,14,-3,22,6,2.0,0.5393625715064014,0.0,0.031617969843971486
13,13,25,80,hot,64,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,9.588235294117647,2.08974358974359,14,-3,22,6,9.0,0.9899999999999999,0.0,0.20131914548401825
14,14,22,98,neutral,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,9.588235294117647,2.08974358974359,14,-3,22,6,5.0,0.6801786327722431,0.0,0.07486826458310741
15,15,23,85,hot,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,9.588235294117647,2.08974358974359,14,-3,22,6,3.0,0.7557251908396947,0.0,0.06014788161079289
16,16,26,93,warm,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,9.588235294117647,2.08974358974359,14,-3,22,6,4.0,0.4863669859985261,0.000946969696969697,0.010025458387434292
17,17,19,95,neutral,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,9.588235294117647,2.08974358974359,14,-3,22,6,7.0,0.8874943971313313,0.0,0.16735586704578792
18,18,23,95,neutral,38,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,9.588235294117647,2.08974358974359,14,-3,22,6,6.0,0.814814814814815,0.03251262626262626,0.09854301627740229
19,19,23,85,neutral,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,9.588235294117647,2.08974358974359,14,-3,22,6,4.0,0.7901037509976058,0.0,0.09522285305877476
20,20,19,85,cool,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,9.588235294117647,2.08974358974359,14,-3,22,6,5.0,0.6801786327722431,0.0,0.07486826458310741
21,21,29,100,hot,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,9.588235294117647,2.08974358974359,14,-3,22,6,2.0,0.5501528202278411,0.0,0.04787334967018501
22,22,25,95,warm,29,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.3034300791556728,0.017391304347826087,0.09493202030636819,9.588235294117647,2.08974358974359,14,-3,22,6,5.0,0.8866995073891624,0.0,0.0966210115272909
23,23,21,95,neutral,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.3194444444444444,0.06323417238749046,0.1497528970981626,9.588235294117647,2.08974358974359,14,-3,22,6,9.0,0.9588377723970947,0.054924242424242424,0.14473515854293043
24,24,25,80,hot,21,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.3050397877984085,0.03740147470124587,0.056184486838298416,9.588235294117647,2.08974358974359,14,-3,22,6,5.0,0.694006309148265,0.002840909090909091,0.027243778697400904
25,25,19,80,cool,24,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.30183727034120733,0.021605220781422147,0.05624287337184293,9.588235294117647,2.08974358974359,14,-3,22,6,3.0,0.5144193296960249,0.0,0.015724637075628645
26,26,20,95,warm,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2987012987012987,0.03447749809305874,0.06983832277535644,9.588235294117647,2.08974358974359,14,-3,22,6,7.0,0.7910507391130643,0.04734848484848485,0.07404351576545404
27,27,23,80,neutral,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.3582554517133956,0.08741612485319583,0.13903505051258258,9.588235294117647,2.08974358974359,14,-3,22,6,8.0,0.8634976013955517,0.05681818181818182,0.11146894840159118
28,28,19,85,cool,31,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3495440729483283,0.01968835131306527,0.12155017935317404,9.588235294117647,2.08974358974359,14,-3,22,6,6.0,0.9682151589242055,0.0,0.12723195477125968
29,29,25,95,warm,54,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3125,0.037199520540481645,0.12915677508393675,9.588235294117647,2.08974358974359,14,-3,22,6,9.0,0.7135135135135137,0.007575757575757576,0.08256802757062306
30,30,17,70,cold,28,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.35714285714285715,0.06521593839671648,0.16980563089625564,9.588235294117647,2.08974358974359,14,-3,22,6,10.0,1.039915966386555,0.05334595959595959,0.19781488995377772
