,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,18,85,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,10.352941176470589,2.2564102564102564,19,-2,22,7,28.0,1.1626541397533765,0.375,0.25218406315496544
1,1,18,80,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,10.352941176470589,2.2564102564102564,19,-2,22,7,26.0,1.2351840299438552,0.20643939393939395,0.3101260970382381
2,2,21,60,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,10.352941176470589,2.2564102564102564,19,-2,22,7,25.0,1.2313432835820894,0.2755681818181818,0.3297462989914001
3,3,25,85,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,10.352941176470589,2.2564102564102564,19,-2,22,7,8.0,0.673927842069435,0.001893939393939394,0.08230664016603774
4,4,24,85,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,10.352941176470589,2.2564102564102564,19,-2,22,7,8.0,0.7606607760276604,0.11363636363636365,0.0319263042153411
5,5,20,85,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,10.352941176470589,2.2564102564102564,19,-2,22,7,5.0,0.6360424028268552,0.0,0.023054374258205123
6,6,26,85,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,10.352941176470589,2.2564102564102564,19,-2,22,7,8.0,0.6191369606003752,0.058712121212121215,0.022871114705506294
7,7,19,90,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,10.352941176470589,2.2564102564102564,19,-2,22,7,8.0,0.8308854385228704,0.04166666666666667,0.10505669625801549
8,8,25,95,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,10.352941176470589,2.2564102564102564,19,-2,22,7,14.0,1.2252475247524754,0.11174242424242424,0.2828220049580047
9,9,22,93,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,10.352941176470589,2.2564102564102564,19,-2,22,7,8.0,1.1877624475104982,0.10416666666666667,0.18622506988474974
10,10,22,85,neutral,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,10.352941176470589,2.2564102564102564,19,-2,22,7,9.0,0.9070087036188733,0.2215909090909091,0.054946457501472964
11,11,19,90,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,10.352941176470589,2.2564102564102564,19,-2,22,7,2.0,0.7435223432219302,0.0,0.029787440677215456
12,12,19,70,cool,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,10.352941176470589,2.2564102564102564,19,-2,22,7,2.0,0.5596382136800452,0.0,0.01975466425221827
13,13,27,85,hot,64,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,10.352941176470589,2.2564102564102564,19,-2,22,7,9.0,1.059390048154093,0.0,0.16665552912010123
14,14,19,95,neutral,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,10.352941176470589,2.2564102564102564,19,-2,22,7,5.0,0.8045509955302723,0.0,0.09110329749030158
15,15,23,80,hot,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,10.352941176470589,2.2564102564102564,19,-2,22,7,3.0,0.7786079433739679,0.0,0.07016910699607794
16,16,26,92,warm,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,10.352941176470589,2.2564102564102564,19,-2,22,7,4.0,0.5185961236249345,0.0,0.005413812151551079
17,17,20,95,neutral,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,10.352941176470589,2.2564102564102564,19,-2,22,7,7.0,0.9934771700953337,0.0,0.11794388262766012
18,18,21,95,neutral,38,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,10.352941176470589,2.2564102564102564,19,-2,22,7,8.0,0.9537572254335258,0.045454545454545456,0.1612724044863795
19,19,22,75,neutral,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,10.352941176470589,2.2564102564102564,19,-2,22,7,7.0,1.087314662273476,0.0,0.1476644288377097
