,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,18,80,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,9.294117647058824,2.0256410256410255,20,5,21,11,31.0,1.106145251396648,0.39015151515151514,0.37418159539209317
1,1,18,85,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,9.294117647058824,2.0256410256410255,20,5,21,11,24.0,1.085526315789474,0.16477272727272727,0.385600328619492
2,2,18,65,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,9.294117647058824,2.0256410256410255,20,5,21,11,23.0,1.1942098914354646,0.4362373737373738,0.39433346098382066
3,3,25,85,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,9.294117647058824,2.0256410256410255,20,5,21,11,6.0,0.6,0.0,0.10250955316789657
4,4,19,85,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,9.294117647058824,2.0256410256410255,20,5,21,11,8.0,0.8552915766738662,0.11363636363636365,0.09547160461370814
5,5,17,80,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,9.294117647058824,2.0256410256410255,20,5,21,11,5.0,0.5633001422475107,0.0,0.03504575320087597
6,6,23,84,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,9.294117647058824,2.0256410256410255,20,5,21,11,8.0,0.6275752773375592,0.06060606060606061,0.04461874117467558
7,7,19,100,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,9.294117647058824,2.0256410256410255,20,5,21,11,4.0,0.5945945945945945,0.0,0.0840982477981654
8,8,21,100,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,9.294117647058824,2.0256410256410255,20,5,21,11,11.0,0.9473684210526317,0.01231060606060606,0.2142795945061245
9,9,24,95,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,9.294117647058824,2.0256410256410255,20,5,21,11,8.0,1.1835026897788403,0.3667929292929293,0.20546793911144212
10,10,21,80,neutral,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,9.294117647058824,2.0256410256410255,20,5,21,11,6.0,0.752851711026616,0.0,0.07159664003230663
