,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,18,85,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,9.411764705882353,2.051282051282051,15,6,22,12,30.0,1.0790190735694827,0.38636363636363635,0.32472662038849753
1,1,20,80,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,9.411764705882353,2.051282051282051,15,6,22,12,24.0,1.0951327433628322,0.1553030303030303,0.3563930776986647
2,2,19,70,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,9.411764705882353,2.051282051282051,15,6,22,12,22.0,1.1927710843373496,0.45265151515151514,0.34369310692675703
3,3,26,88,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,9.411764705882353,2.051282051282051,15,6,22,12,6.0,0.6060606060606061,0.0,0.09018274377385331
4,4,22,80,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,9.411764705882353,2.051282051282051,15,6,22,12,6.0,0.7542857142857143,0.029356060606060608,0.05575383971167668
5,5,19,80,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,9.411764705882353,2.051282051282051,15,6,22,12,7.0,0.6197183098591551,0.05681818181818182,0.03695875407577507
6,6,27,84,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,9.411764705882353,2.051282051282051,15,6,22,12,6.0,0.5649072753209698,0.001893939393939394,0.032957615233766675
7,7,17,90,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,9.411764705882353,2.051282051282051,15,6,22,12,4.0,0.5996365838885523,0.0,0.07470107506577774
8,8,25,100,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,9.411764705882353,2.051282051282051,15,6,22,12,10.0,0.9451073985680192,0.030303030303030304,0.17883028963077888
9,9,23,95,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,9.411764705882353,2.051282051282051,15,6,22,12,8.0,1.1927710843373496,0.3626893939393939,0.2077906861938958
10,10,23,85,neutral,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,9.411764705882353,2.051282051282051,15,6,22,12,7.0,0.75717017208413,0.11174242424242424,0.05841014393292978
11,11,19,80,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,9.411764705882353,2.051282051282051,15,6,22,12,3.0,0.7999999999999998,0.0,0.0652668007212655
12,12,20,75,cool,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,9.411764705882353,2.051282051282051,15,6,22,12,4.0,0.8065173116089612,0.0,0.07130874262929922
13,13,27,100,hot,64,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,9.411764705882353,2.051282051282051,15,6,22,12,8.0,0.8710954685437747,0.0,0.1752538401355759
14,14,23,90,neutral,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,9.411764705882353,2.051282051282051,15,6,22,12,8.0,0.9274004683840751,0.030303030303030304,0.1763401015702752
