,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,19,85,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,11.882352941176471,2.58974358974359,18,1,22,0,40.0,1.3659209618606483,0.44460227272727276,0.2748903964599263
1,1,18,95,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,11.882352941176471,2.58974358974359,18,1,22,0,25.0,1.3898916967509027,0.0625,0.25075465496941496
2,2,22,80,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,11.882352941176471,2.58974358974359,18,1,22,0,22.0,1.4046822742474918,0.05776515151515152,0.25600074787394245
3,3,25,80,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,11.882352941176471,2.58974358974359,18,1,22,0,15.0,1.185223191380195,0.06060606060606061,0.15006647492119363
4,4,20,80,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,11.882352941176471,2.58974358974359,18,1,22,0,6.0,0.8427068766340365,0.0,0.04040739359381714
5,5,17,80,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,11.882352941176471,2.58974358974359,18,1,22,0,10.0,0.8724114055517089,0.007575757575757576,0.04766610379203938
6,6,25,80,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,11.882352941176471,2.58974358974359,18,1,22,0,10.0,0.8666833416708354,0.06060606060606061,0.0427143099407654
7,7,19,100,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,11.882352941176471,2.58974358974359,18,1,22,0,8.0,0.9722222222222222,0.0,0.09714703926866092
8,8,24,85,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,11.882352941176471,2.58974358974359,18,1,22,0,15.0,1.40867974387641,0.05303030303030303,0.24770495928083247
9,9,25,80,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,11.882352941176471,2.58974358974359,18,1,22,0,2.0,0.6921693967239312,0.0,0.03766494253799933
10,10,22,100,neutral,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,11.882352941176471,2.58974358974359,18,1,22,0,9.0,0.99021218832607,0.005681818181818182,0.05751285656029115
11,11,19,80,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,11.882352941176471,2.58974358974359,18,1,22,0,3.0,0.9475627264647571,0.0,0.04355727239357862
12,12,21,80,cool,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,11.882352941176471,2.58974358974359,18,1,22,0,4.0,0.8569308767157168,0.0,0.038297642010906845
13,13,27,100,hot,64,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,11.882352941176471,2.58974358974359,18,1,22,0,16.0,1.4858490566037739,0.3768939393939394,0.233030794077161
14,14,23,95,neutral,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,11.882352941176471,2.58974358974359,18,1,22,0,5.0,0.9328307982231794,0.0,0.10671834588878643
15,15,22,80,hot,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,11.882352941176471,2.58974358974359,18,1,22,0,6.0,1.1259138911454103,0.0,0.1355284924564053
16,16,25,95,warm,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,11.882352941176471,2.58974358974359,18,1,22,0,4.0,0.6770222743259084,0.0,0.009285874183080202
17,17,20,95,neutral,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,11.882352941176471,2.58974358974359,18,1,22,0,5.0,0.9521192553410731,0.0,0.07004586727181102
18,18,22,95,neutral,38,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,11.882352941176471,2.58974358974359,18,1,22,0,4.0,1.032017870439315,0.0,0.09190784442715803
19,19,21,85,neutral,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,11.882352941176471,2.58974358974359,18,1,22,0,5.0,0.9475627264647571,0.0,0.0809451680316502
20,20,21,100,cool,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,11.882352941176471,2.58974358974359,18,1,22,0,5.0,0.9847946568139834,0.0,0.1020517975201229
21,21,29,100,hot,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,11.882352941176471,2.58974358974359,18,1,22,0,4.0,0.9475627264647571,0.0,0.05680156983269481
22,22,22,95,warm,29,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.3034300791556728,0.017391304347826087,0.09493202030636819,11.882352941176471,2.58974358974359,18,1,22,0,5.0,1.035255452644159,0.0,0.1113848942574499
23,23,21,95,neutral,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.3194444444444444,0.06323417238749046,0.1497528970981626,11.882352941176471,2.58974358974359,18,1,22,0,16.0,1.1981327800829875,0.003787878787878788,0.23292788447714075
24,24,25,80,hot,21,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.3050397877984085,0.03740147470124587,0.056184486838298416,11.882352941176471,2.58974358974359,18,1,22,0,5.0,0.8425531914893619,0.0,0.04220270568270186
25,25,19,80,cool,24,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.30183727034120733,0.021605220781422147,0.05624287337184293,11.882352941176471,2.58974358974359,18,1,22,0,12.0,0.9629681094976729,0.001893939393939394,0.12877925092828546
26,26,23,95,warm,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2987012987012987,0.03447749809305874,0.06983832277535644,11.882352941176471,2.58974358974359,18,1,22,0,6.0,0.915576694411415,0.0,0.07583122353217685
27,27,23,100,neutral,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.3582554517133956,0.08741612485319583,0.13903505051258258,11.882352941176471,2.58974358974359,18,1,22,0,11.0,1.1578947368421053,0.06060606060606061,0.15369039874329143
28,28,22,100,cool,31,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3495440729483283,0.01968835131306527,0.12155017935317404,11.882352941176471,2.58974358974359,18,1,22,0,7.0,1.1323529411764706,0.0,0.1321929048787724
29,29,25,95,warm,54,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3125,0.037199520540481645,0.12915677508393675,11.882352941176471,2.58974358974359,18,1,22,0,10.0,0.9997114829774958,0.00946969696969697,0.1303750234399199
30,30,17,80,cold,28,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.35714285714285715,0.06521593839671648,0.16980563089625564,11.882352941176471,2.58974358974359,18,1,22,0,10.0,1.1441307578008917,0.0,0.18335551396208793
31,31,27,80,hot,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.08695652173913043,0.3993055555555556,0.17050645938517772,0.19361912083919708,11.882352941176471,2.58974358974359,18,1,22,0,17.0,1.0902226067804612,0.054924242424242424,0.20918617730288375
32,32,19,80,cool,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.1391304347826087,0.3924914675767918,0.19341929703485763,0.3201580004894889,11.882352941176471,2.58974358974359,18,1,22,0,34.0,1.293634496919918,0.13446969696969696,0.3687649351449079
33,33,17,80,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.16521739130434782,0.4136690647482014,0.3260436114440693,0.35425180131013306,11.882352941176471,2.58974358974359,18,1,22,0,48.0,1.5486033519553069,0.5923295454545455,0.4571177091719772
34,34,21,80,cold,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.008695652173913044,0.29336734693877553,0.0,0.04298084662407026,11.882352941176471,2.58974358974359,18,1,22,0,,,,
35,35,21,100,neutral,32,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,11.882352941176471,2.58974358974359,18,1,22,0,,,,
36,36,18,90,cold,37,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,11.882352941176471,2.58974358974359,18,1,22,0,,,,
37,37,19,95,cold,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,11.882352941176471,2.58974358974359,18,1,22,0,,,,
38,38,22,80,hot,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,11.882352941176471,2.58974358974359,18,1,22,0,,,,
39,39,23,85,warm,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,11.882352941176471,2.58974358974359,18,1,22,0,,,,
40,40,22,80,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,11.882352941176471,2.58974358974359,18,1,22,0,,,,
41,41,21,80,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,11.882352941176471,2.58974358974359,18,1,22,0,,,,
42,42,21,95,cold,30,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.008695652173913044,0.2631578947368421,0.0,0.025187508775961542,11.882352941176471,2.58974358974359,18,1,22,0,,,,
43,43,20,80,neutral,48,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,11.882352941176471,2.58974358974359,18,1,22,0,,,,
44,44,22,80,cool,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,11.882352941176471,2.58974358974359,18,1,22,0,,,,
45,45,23,95,warm,29,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,11.882352941176471,2.58974358974359,18,1,22,0,,,,
46,46,23,85,hot,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,11.882352941176471,2.58974358974359,18,1,22,0,,,,
47,47,21,95,neutral,59,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,11.882352941176471,2.58974358974359,18,1,22,0,,,,
48,48,21,80,neutral,44,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,11.882352941176471,2.58974358974359,18,1,22,0,,,,
49,49,19,80,cold,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,11.882352941176471,2.58974358974359,18,1,22,0,,,,
50,50,25,85,hot,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,11.882352941176471,2.58974358974359,18,1,22,0,,,,
51,51,23,95,warm,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,11.882352941176471,2.58974358974359,18,1,22,0,,,,
52,52,22,95,neutral,47,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,11.882352941176471,2.58974358974359,18,1,22,0,,,,
53,53,21,80,cold,30,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,11.882352941176471,2.58974358974359,18,1,22,0,,,,
54,54,25,100,warm,49,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2818627450980392,0.0,0.03404851258125946,11.882352941176471,2.58974358974359,18,1,22,0,,,,
55,55,22,80,cool,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2818627450980392,0.0,0.03404851258125946,11.882352941176471,2.58974358974359,18,1,22,0,,,,
56,56,25,95,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,11.882352941176471,2.58974358974359,18,1,22,0,,,,
57,57,26,80,hot,56,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,11.882352941176471,2.58974358974359,18,1,22,0,,,,
58,58,25,80,hot,54,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,11.882352941176471,2.58974358974359,18,1,22,0,,,,
59,59,21,80,cool,62,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,11.882352941176471,2.58974358974359,18,1,22,0,,,,
