,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
0,0,23,80,cool,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,9.176470588235293,2.0,15,5,22,14,27.0,1.0133060388945754,0.375,0.25163752223726255
1,1,22,85,cool,52,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,9.176470588235293,2.0,15,5,22,14,23.0,1.03125,0.17424242424242425,0.2887073977640435
2,2,19,75,cold,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,9.176470588235293,2.0,15,5,22,14,24.0,1.1024498886414256,0.42803030303030304,0.33843228529398284
3,3,25,95,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,9.176470588235293,2.0,15,5,22,14,8.0,0.6103575832305795,0.001893939393939394,0.08697508083790575
4,4,18,80,cold,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,9.176470588235293,2.0,15,5,22,14,4.0,0.55400111919418,0.0,0.021592154270754917
5,5,19,80,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,9.176470588235293,2.0,15,5,22,14,7.0,0.5602716468590832,0.003787878787878788,0.025041335753579776
6,6,23,84,hot,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,9.176470588235293,2.0,15,5,22,14,7.0,0.5650684931506849,0.06060606060606061,0.023745840238175525
7,7,21,95,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,9.176470588235293,2.0,15,5,22,14,5.0,0.5847607796810397,0.0,0.07049220164543675
8,8,25,90,warm,22,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,9.176470588235293,2.0,15,5,22,14,8.0,0.8859060402684565,0.0,0.16419966118010937
9,9,23,95,warm,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,9.176470588235293,2.0,15,5,22,14,8.0,1.0772578890097935,0.3068181818181818,0.20948599794875103
10,10,19,85,neutral,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,9.176470588235293,2.0,15,5,22,14,5.0,0.55400111919418,0.0,0.023326342123047482
11,11,19,70,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,9.176470588235293,2.0,15,5,22,14,3.0,0.7632999228989975,0.0,0.050550143418691254
12,12,20,80,cool,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,9.176470588235293,2.0,15,5,22,14,5.0,0.7813733228097868,0.020833333333333336,0.062198132631076625
13,13,27,100,hot,64,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,9.176470588235293,2.0,15,5,22,14,8.0,0.8301886792452828,0.0,0.15472396510937866
14,14,22,90,neutral,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,9.176470588235293,2.0,15,5,22,14,9.0,0.8699472759226714,0.045454545454545456,0.22414263623813546
