,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,network_cost,network_avg_happiness_level,network_cost_happ_ratio
0,0,19,88,cool,36,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.14782608695652175,0.4136690647482014,0.4349005363650679,0.31126707564552514,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
1,1,21,80,cool,52,Easily-angered,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.10434782608695653,0.3709677419354839,0.09875740074824746,0.24563675744071706,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
2,2,20,95,cold,18,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.12173913043478261,0.4136690647482014,0.1987308851839744,0.31562959985939604,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
3,3,23,100,warm,60,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.06086956521739131,0.3560371517027864,0.030488661266693324,0.18240772713698233,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
4,4,18,70,cold,41,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.052173913043478265,0.30423280423280424,0.051767098906687015,0.0675332866304069,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
5,5,20,80,cold,25,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.06956521739130435,0.30666666666666664,0.07609966946351385,0.07479840716136713,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
6,6,23,100,hot,43,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.06956521739130435,0.30831099195710454,0.07691329773709636,0.07530274816804503,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
7,7,20,85,cool,40,Easily-angered,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.34124629080118696,0.0,0.14566949632002593,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
8,8,22,100,warm,22,Easily-angered,Self-controlled,Assertive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.06086956521739131,0.3898305084745763,0.08700301478333514,0.2125354118757519,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
9,9,25,95,warm,35,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.052173913043478265,0.34534534534534533,0.0685060477280157,0.10634338501868723,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
10,10,23,98,neutral,58,Easygoing,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3026315789473684,0.01840833968980422,0.0638523402283734,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
11,11,22,97,cool,50,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.2979274611398964,0.051258581235697945,0.046668988006418013,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
12,12,19,80,cool,53,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.043478260869565216,0.2994791666666667,0.051258581235697945,0.07401781146506023,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
13,13,24,85,hot,64,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.06086956521739131,0.3859060402684564,0.07027084619761971,0.20359189677943723,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
14,14,21,95,neutral,40,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
15,15,25,70,hot,35,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
16,16,25,98,warm,41,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
17,17,21,85,neutral,26,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
18,18,22,96,neutral,38,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
19,19,22,90,neutral,23,Easygoing,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
20,20,21,95,cool,26,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
21,21,27,98,hot,36,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,13.058823529411764,2.8461538461538463,29,-7,22,3,29,88.44,0.3279059249208503
